index,Casco ID,Makelaarsnaam,Plaats,Provincie,Postcode,Huisnr.,Contactpersoon,Emailadres,Branche,KA,Datum akkoord,Maand akkoord,Zelf aangemeld?,Bron,Accountmanager Auto-fill,Gekoppeld door,KA gekoppeld,Aanbod online,Huislijn uitgesloten,Uitbehandeld RB, Agent Pages status,Akkoord AV,RB contactmoment,Linkje gevraagd?,Linkjes actief,Datum link online,Link vermelding,Link bestemming,OPMERKINGEN
1063,50078,Makelaardij van der Wier,Opende,Groningen,9865AK,66a,Dhr van der wier,info@makelaardijvanderwier.nl,VBO,Venum,19-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1064,50255,Silderhuis makelaardij,Oldenzaal,Overijssel,7591VK,24,Tim Peters,tim@silderhuismakelaardij.nl,VBO,Venum,19-09-2017,sep.-2017,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,,,,,
1065,59651,Home Advice,Almere,Flevoland,1324KW,nan,Haris,info@homeadvice.nl,VBO,Venum,19-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja geen aanbod,Nee,Ja nog niet actief,,,,Ja,,,,,
1066,53518,Douwma Makelaardij,Terwolde,Gelderland,7396AA,nan,Mevr Douwma,info@douwma-makelaardij.nl,VBO,Venum,19-09-2017,sep.-2017,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1067,52337,Uniek Makelaars ,Enter,Overijssel,7468CJ,141-D,Nathalie Kraken,info@uniekmakelaars.nl,VBO,Venum,19-09-2017,sep.-2017,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1068,52375,Domica Eindhoven,Eindhoven,Noord-Brabant,5611JR,10,Joost,eindhoven@domica.nl,VBO,Venum,19-09-2017,sep.-2017,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1069,50250,Vastgoed adviesgroep Makelaars,Haarlem,Noord-Holland,2012HH,26,Mieke Wever-Loomans,haarlem@vastgoedadviesgroep.nl,VBO,Venum,19-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1070,55928,Makelaar Idee,Winschoten,Groningen,9671AX,54,Erik Schutte,info@makelaaridee.nl,VBO,Venum,19-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1071,57020,@work Makelaardij,Rotterdam,Zuid-Holland,3011AD,nan,Wil Janssen,info@workmakelaardij.nl,VBO,Venum,19-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja gedeeltelijk,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1072,59639,Roland Sinnige Makelaardij,Haarlem,Noord-Holland,2015CL,263,Ronals Sinnige,info@rolandsinnigemakelaardij.nl,NVM,Realworks,19-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,Ja,Ja JP,06-12-2017,http://www.rolandsinnigemakelaardij.nl/,https://www.pararius.nl/koopwoningen/haarlem,
1073,50996,Thuis in Vastgoed,Amsterdam,Noord-Holland,1019NM,39,Dhr. Balkema,info@thuisinvastgoed.nl,NVM,Realworks,19-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1074,54638,Stadsmakelaars,Amsterdam,Noord-Holland,1051EE,4 H,Marthe,info@stadsmakelaars.nl,VBO,Realworks,19-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja gedeeltelijk,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1075,56353,Simon Makelaardij,Almere,Flevoland,1321JE,20,Lucky Simon,info@simonmakelaardij.nl,VBO,Realworks,19-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja DvD,28-8-2018,https://www.simonmakelaardij.nl/,https://www.pararius.nl/,
1076,57577,IQ Makelaars Groningen,Groningen,Groningen,9718CA,nan,Norbert Wegter,groningen@iqmakelaars.nl,VBO,Realworks,19-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1077,60075,A1 Executive Estate,Amstelveen,Noord-Holland,1185XR,nan,,info@a1ee.nl,Onafhankelijk,Realworks,19-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1078,49291,At Home Makelaardij,Barendrecht,Zuid-Holland,2993ME,273,Wessel Peters,info@athome-makelaardij.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja JP,06-12,https://www.athome-makelaardij.nl/,https://www.pararius.nl/koopwoningen/barendrecht,
1079,48920,Makelaardij Thijssen,Emmeloord,Flevoland,8302CC,nan,Greet,greet@makelaardijthijssen.nl,VBO,Goes&Roos,20-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1080,50502,Makelaardij Marten Groothof,Lippenhuizen,Friesland,8408CA,16,Marten Groothof,info@martengroothof.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1081,50821,Aukema Makelaardij (Waterrijk Wonen Friesland),Joure,Friesland,8500AB,91,Aukema,info@waterrijkwonenfriesland.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1082,57175,Joop Kroes Makelaardij,Dwingeloo,Drenthe,7991CM,34c,Joep Kroos,info@joopkroes.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1083,49367,RVO Makelaardij,Oldenzaal,Overijssel,7571BA,29,Anne,backoffice@rvomakelaardij.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1084,50092,Jikke Overdiep Makelaardij,Heerenveen,Friesland,8441BH,nan,Jikke Overdiep,info@jikkeoverdiepmakelaardij.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,13-12 is gekoppeld
1085,49365,Reynaert Makelaardij,Zwolle,Overijssel,8043EE,nan,Ronald Sinnige,info@reynaertmakelaardij.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1086,48857,Dijkman Makelaardij,Lemmer,Friesland,8531JE,12,Mevrouw Dijkman,info@dijkmanmakelaardij.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1087,51678,Jan Doeksen Makelaars,Terschelling Kinum,Friesland,8885HE,11,Jan,info@jandoeksenmakelaars.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Nee,Ja nog niet compleet,Aangemeld,,,Nee,,,,,
1088,50075,Yska Makelaardij,Emmeloord,Flevoland,8302BV,26,Dhr Yska,info@yska-makelaardij.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1089,56629,FactorNoord Hurdegaryp,Hurdegarijp,Friesland,9254CZ,12,Otto,hurdegaryp@factornoord.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1090,50368,Mart Bolle Makelaardij,Urk,Flevoland,8321RC,30a,Mart Bolle,martbolle@martbolle.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1091,59676,Makelaardij Knijpstra,Drachten,Friesland,9205EM,25,Meine Knijpstra,info@makelaardijknijpstra.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1092,49515,Makelaardij Wapstra,Steenwijk,Overijssel,8332JW,20,Marcel Wapstra,info@makelaardijwapstra.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,JP,x,Nee,Nee,Ja nog niet actief,,,,Nee,,,,,
1093,48841,RIKJO Makelaardij,Groesbeek,Gelderland,6562AG,nan,Gertjan Janssen,info@rikjo.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Ja,Ja DvD,11-6-2018,https://www.rikjomakelaardij.nl/,https://www.pararius.nl/koopwoningen/,
1094,49012,Makelaarscentrum,Zoetermeer,Zuid-Holland,2718SB,153,,info@makelaarscentrum.nl,VBO,Venum,20-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja geen aanbod,Nee,Ja nog niet compleet,,,,Nee,,,,,
1095,49096,Berg Makelaardij,IJsselmuiden,Overijssel,8271AT,52b,Erik van den Berg,erik@bergmakelaardij.nl,VBO,Realworks,20-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,,,,,
1096,59291,De Leader Makelaardij,Huizen,Noord-Holland,1274ND,56,Jaco den Hollander,jaco@deleader.nl,VBO,Realworks,20-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1097,51827,Makelaardij Epping,Beilen,Drenthe,9411MK,28,Willem Epping,info@makelaardijepping.nl,Onafhankelijk,Direct,21-09-2017,sep.-2017,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1098,59688,Huysveldt makelaardij Deurne,Deurne,Noord-Brabant,5753AN,16,Joost Verschuure,info@huysveldt.nl,VBO,Goes&Roos,21-09-2017,sep.-2017,Nee,Sales,Jelle,Jelle,x,Nee,Ja,,,,,Nee,,,,,
1099,49465,Huysveldt makelaardij Helmond,Helmond,Noord-Brabant,5709JC,nan,Joost Verschuure,info@huysveldt.nl,VBO,Goes&Roos,21-09-2017,sep.-2017,Nee,Sales,Jelle,Jelle,x,Nee,Ja,,,,,Nee,,,,,
1100,49434,Gervas Makelaardij en Taxaties,Halsteren,Noord-Brabant,4661TX,nan,Gert Jan,info@gervas.nl,VBO,Venum,21-09-2017,sep.-2017,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja nog niet compleet,Aangemeld,,,Nee,,,,,
1101,51697,Koggen Makelaars,Avenhorn,Noord-Holland,1633DR,nan,Mike,info@koggenmakelaars.nl,VBO,Venum,21-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1102,51851,De Beukelaer Makelaardij,Hoorn (nh),Noord-Holland,1621AA,111,Monique de Beukelaer,info@dbfc.nl,VBO,Venum,21-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1103,49149,Woonstijl Makelaars,Gorredijk,Friesland,8401DA,22,Margreet Visser,info@woonstijlmakelaars.nl,VBO,Venum,21-09-2017,sep.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1104,48885,Zonneveld Makelaars,Heemskerk,Noord-Holland,1967DA,1000-1,Miranda Zonneveld,info@zonneveldmakelaars.nl,VBO,Venum,21-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1105,50087,27 Huis Real Estate,Amsterdam,Noord-Holland,1015SJ,27 HS,Charles,info@27huis.nl,VBO,Venum,21-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1106,49023,Duyndam Wonen,Klazienaveen,Drenthe,7891AH,147f,Rene Duyndam,info@duyndamwonen.nl,VBO,Venum,21-09-2017,sep.-2017,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1107,49734,C&N Group,Amsterdam,Noord-Holland,1075VK,48 III,,info@cn-group.nl,VBO,Venum,21-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1108,52648,Noordstad Makelaardij van Twillert,Den Helder,Noord-Holland,1784MC,8b,Chris Vroon,info@makelaardijvantwillert.nl,VBO,Realworks,21-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1109,59689,Bel de makelaar,Haarlem,Noord-Holland,2013RG,nan,W.A. Schreuders,info@beldemakelaar.nl,Onafhankelijk,Realworks,21-09-2017,sep.-2017,Nee,Mailing,JP,JP,✓,Ja gedeeltelijk,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1110,48986,Unicus Makelaardij,Oldemarkt,Overijssel,8375AC,nan,Hans Mertens,info@unicusmakelaardij.nl,VBO,Venum,22-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1111,59711,H4OMakelaardij,Joure,Friesland,8501BW,48,Henk,info@h4omakelaardij.nl,VBO,Venum,22-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1112,50697,Van Stenwic Makelaardij en Taxaties,Steenwijk,Overijssel,8332JZ,2a,Harold Timmerman,info@vanstenwic.nl,VBO,Venum,22-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,,,,,
1113,56023,Vrije Makelaars,Rotterdam,Zuid-Holland,3047AC,46,Aad Uleman,verkoop@vrijemakelaars.nl,VBO,Venum,22-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja geen aanbod,Ja,Ja actief en compleet,,,,Nee,,,,,
1114,49401,Balm Makelaardij,Lelystad,Flevoland,8242KB,24-18,Dennis Balm,info@balmmakelaardij.nl,Onafhankelijk,Direct,25-09-2017,sep.-2017,Nee,Sales,JP,JP,x,Nee,Nee,Ja nog niet actief,,,,Nee,,,,,
1115,49545,De Jong Makelaardij Voorburg,Voorburg,Zuid-Holland,2273BM,148,Eric de Jong,voorburg@dejongmakelaardij.nl,VBO,Venum,25-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1116,49778,De Jong Makelaardij Den Haag,Den Haag,Zuid-Holland,2523CL,504,Cees de Jonge,info@dejongmakelaardij.nl,VBO,Venum,25-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1117,50406,Van Lierop Adviesgroep,Breezand,Noord-Holland,1764GK,55,Irene Langelaan,makelaardij@vanlieropadviesgroep.nl,VBO,Realworks,25-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1118,49413,Steneker & van Westen Vastgoed,Hoogkarspel,Noord-Holland,1616AN,204,Berlinda,info@stenekervanwestenvastgoed.nl,VBO,Realworks,26-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1119,55681,Groenhout Makelaardij Assen,Assen,Drenthe,9401GT,11 a,Pieter van Meurs,info@groenhoutmakelaardij.nl,NVM,Realworks,26-09-2017,sep.-2017,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Nee,,,,,
1120,59910,Groenhout Makelaardij Hoogeveen,Hoogeveen,Drenthe,7907CE,191-1,Pieter van Meurs,hoogeveen@groenhoutmakelaardij.nl,NVM,Realworks,26-09-2017,sep.-2017,Nee,Sales,Philip,JP,✓,Ja compleet,Nee,Ja nog niet compleet,Verstuurd,,,Nee,,,,,
1121,59909,Groenhout Makelaardij Zuidlaren,Zuidlaren,Drenthe,9471GR,2a,Dennis van der Veen,zuidlaren@groenhoutmakelaardij.nl,NVM,Realworks,26-09-2017,sep.-2017,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Nee,,,,,
1122,54849,Go! Makelaars Ommen,Ommen,Overijssel,7731DB,32,Roland Jansen,info@weeninkjansen.nl,NVM,Realworks,26-09-2017,sep.-2017,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja DvD,21-1-2019,http://www.weeninkjansen.nl/,https://www.pararius.nl/,
1123,52249,Makelaardij RoestStaalduinen & Vijverberg Westland Makelaars,Maasland,Zuid-Holland,3155DL,nan,Jolanda,info@vijverberg.nl,Onafhankelijk,Realworks,27-09-2017,sep.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1124,50027,Alkemade Makelaardij,Roelofarendsveen,Zuid-Holland,2371DA,16,Anges,info@alkemademakelaardij.nl,VBO,Venum,2-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja DvD,6-4-18,https://www.alkemademakelaardij.nl/,https://www.pararius.nl/makelaars/roelofarendsveen/alkemade-makelaardij-roelofarendsveen,
1125,54893,WVO Makelaars Zeist,Zeist,Utrecht,3701AZ,2,Anne Broekema,info@wvo.nl,NVM,Realworks,2-10-2017,okt.-2017,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja JH,5-12-2017,http://www.wvo.nl/,https://www.pararius.nl/,
1126,54894,WVO Makelaars Utrecht,Utrecht,Utrecht,3583CP,30,Anne Broekema,utrecht@wvo.nl,NVM,Realworks,2-10-2017,okt.-2017,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,,,,,
1127,59876,Sjiek Hoes Makelaardij,Geleen,Limburg,6166CC,104,Maud Hermans,info@sjiekhoes.nl,Onafhankelijk,MediaZo!,3-10-2017,okt.-2017,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja JH,6-12-2017,https://www.sjiekhoes.nl/,https://www.pararius.nl/koopwoningen/,"Net begonnen, over paar weken controleren of aanbod volledig doorkomt 5/10"
1128,56738,geWOON Makelaardij,Geulle,Limburg,6243BJ,26,Andrea Smeets,info@gewoonmakelaardij.nl,Onafhankelijk,Direct,3-10-2017,okt.-2017,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1129,52757,Doen NVM Makelaars ,Den Haag,Zuid-Holland,2583CM,60,Paul Rats,paul@doenmakelaars.com,NVM,Goes&Roos,3-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,Ja DvD,29-11-2018,https://www.doenmakelaars.com/,https://www.pararius.nl/,
1130,55589,Doen NVM Makelaars Voorburg,Voorburg,Zuid-Holland,2275EA,nan,Paul Rats,paul@doenmakelaars.com,NVM,Goes&Roos,3-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1131,59775,Internetmakelaars Goirle,Goirle,Noord-Brabant,5051AH,16,,goirle@internetmakelaars.nl,NVM,Goes&Roos,3-10-2017,okt.-2017,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1132,59897,Internetmakelaars Tilburg,Tilburg,Noord-Brabant,5017HS,108,,tilburg@internetmakelaars.nl,NVM,Goes&Roos,3-10-2017,okt.-2017,Nee,Sales,Jelle,Jelle,✓,Ja geen aanbod,Nee,Ja nog niet compleet,,,,Nee,,,,,
1133,57431,Jansen Makelaardij,Losser,Overijssel,7581GC,16,Harry van der Vegt,info@jansenmakelaardij.nl,VBO,Goes&Roos,3-10-2017,okt.-2017,Nee,Sales,Philip,Jelle,✓,Ja compleet,Nee,Ja nog niet compleet,Aangemeld,,,Nee,,,,,
1134,49653,Makelaardij de Weide Brink,Dwingeloo,Drenthe,7991CJ,46,,info@weidebrink.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,,,,,
1135,51695,WT Wonen,Lelystad,Flevoland,8243RB,1c,Ramon Klaasen,info@wtwonen.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1136,51966,Manche Vastoed,Kampen,Overijssel,8265HB,44,Eric ,info@manchevastgoed.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1137,56636,Bergmans makelaardij en taxaties,Elst (UT),Utrecht,6662HA,18,Kim Bergmans,info@bergmanstaxaties.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,Jelle,Jelle,x,Nee,Nee,Ja nog niet actief,,,,Nee,,,,,"13-12 Kim weer even gesproken, ze zat in de auto en wil dat ik haar even bel op een woensdagmiddag dan zit ze op kantoor. Kunnen we samen even activeren."
1138,49239,Wieb Zandberg Makelaardij,Akkrum,Friesland,8491CL,24,Wieb Zandberg,info@wiebzandberg.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,,,,,
1139,49175,Makelaardij Bijstra,Tjerkgaast,Friesland,8522MZ,67,Dhr Bijstra,info@bijstra.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,JP,Jelle,x,Nee,Nee,Ja nog niet actief,,,,Nee,,,,,"14-12 Dhr Bijstra: ""Wij zijn er druk en dit heeft onze prioriteit niet! Mochten wij er klaar voor zijn gaan wij het in orde maken anders niet"
1140,56675,Makelaardij Ytsma,Jubbega,Friesland,8411WE,76,Pieter Ytsma,info@makelaardij-ytsma.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,JP,Jelle,x,Nee,Nee,Ja nog niet actief,,,,Nee,,,,,"13-12twee keer gebeld, twee keer gg. Belde terug maar veel te druk wil wel koppelen, alleen komt later zegt hij pff"
1141,60082,Direct Makelaar,Poeldijk,Zuid-Holland,2681DG,52,Mireille,info@directrenting.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,JP,JP,x,Nee,Nee,Ja nog niet actief,,,,Nee,,,,,
1142,56294,Van Dalen Makelaardij,Sneek,Friesland,8601ZB,nan,Aaldrik van Dalen,info@vandalenmakelaardij.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,JP,Jelle,x,Nee,Nee,Ja nog niet actief,,,,Nee,,,,,"13-12 Aaldrik gesproken, zegt dat hij het al wel gekoppeld had, misschien iets niet goed gegaan.Reminder mailen, want er passeert zo een akte bij de notaris en dan gaat hij het controleren op kantoor. Wil wel koppelen!"
1143,49738,Agricola Makelaardij,Bolsward,Friesland,8701KM,13,Chris,info@agricola.nl,VBO,Venum,3-10-2017,okt.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Nee,Ja actief en compleet,Aangemeld,,,Nee,,,,,13-12 Chris gebeld en trbl verzoek en gemaild
1144,56431,Vandevijver Makelaardij,Rotterdam,Zuid-Holland,3039XD,18c,Joe,info@vandevijvermakelaardij.nl,VBO,Realworks,3-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Nee,,,,,
1145,49864,De Bruin VBO Makelaar,Zwaagwesteinde,Friesland,9271CC,63,Aukje,info@de-bruin-vastgoed.nl,VBO,Venum,4-10-2017,okt.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja DvD,11-4-2018,http://www.de-bruin-vastgoed.nl/,https://www.pararius.nl/,
1146,50780,Stoit Groep ,Eindhoven,Noord-Brabant,5611CA,23,Edwin,asn@stoit.nl,Onafhankelijk,Direct,4-10-2017,okt.-2017,Nee,Sales,Jelle,Jelle,x,Nee,Nee,Ja nog niet actief,,,,Nee,,,,,13-12 JP mee bezig
1147,59541,Vervoort Vastgoed,Maastricht,Limburg,6214PB,19,,info@vervoortvastgoed.nl,VastgoedPRo,Skarabee,4-10-2017,okt.-2017,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1148,50883,Kaspers Schingenga,Leeuwarden,Friesland,8914AT,52,Harry Kaspers,harry@kaspers-schingenga.nl,VBO,Venum,4-10-2017,okt.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Nee,Ja nog niet actief,Aangemeld,,,Nee,,,,,13-12 is compleet
1149,56015,Makelaardij Op Maat,Sint Annaparochie,Friesland,9076EB,14,Pieter Boskma,info@makelaardijopmaat.nl,VBO,Venum,4-10-2017,okt.-2017,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1150,50626,Fokke Makelaardij,Ommen,Overijssel,7731CN,nan,Ad Fokke,info@fokkemakelaardij.nl,VBO,Venum,4-10-2017,okt.-2017,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1151,59562,De Makelaarsveste,Kampen,Overijssel,8266KH,18,Christy,info@makelaarsveste.nl,VBO,Venum,4-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1152,59139,De Gratis Makelaar,Rotterdam,Zuid-Holland,3071LL,nan,Mark Glas,info@degratismakelaar.nl,VBO,Venum,4-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
1153,55508,Mooijekind Vleut Amsterdam,Amsterdam,Noord-Holland,1075PD,10,Patricia Meijer,amsterdam@mooijekindvleut.nl,NVM,Realworks,4-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja nog niet compleet,Aangemeld,,,Nee,,,,,
1154,49064,Zuidstad Makelaars,Rotterdam,Zuid-Holland,3083LR,639,Arco Kok,arcokok@zuidstad.nl,VBO,Realworks,4-10-2017,okt.-2017,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
